Id,SpeciesIDDesc
4147,DOG
4148,DOG
4149,DOG
4150,CAT
4151,DOG
4152,DOG
4153,DOG
4154,DOG
4155,DOG
4156,DOG
4157,DOG
4158,DOG
4159,DOG
4160,DOG
4161,DOG
4162,DOG
4163,CAT
4164,DOG
4165,DOG
4166,CAT
4167,DOG
4168,DOG
4169,CAT
4170,DOG
4171,DOG
4172,DOG
4173,DOG
4174,DOG
4175,DOG
4176,DOG
4177,DOG
4178,DOG
4179,CAT
4180,DOG
4181,DOG
4182,CAT
4183,CAT
4184,DOG
4185,DOG
4186,DOG
4187,DOG
4188,DOG
4189,DOG
4190,DOG
4191,DOG
4192,DOG
4193,DOG
4194,DOG
4195,DOG
4196,DOG
4197,DOG
4198,DOG
4199,
4200,DOG
4201,DOG
4202,
4203,DOG
4204,DOG
4205,DOG
4206,DOG
4207,
4208,DOG
4209,DOG
4210,DOG
4211,DOG
4212,DOG
4213,DOG
4214,DOG
4215,DOG
4216,DOG
4217,CAT
4218,CAT
4219,DOG
4220,DOG
4221,DOG
4222,DOG
4223,DOG
4224,DOG
4225,
4226,CAT
4227,DOG
4228,CAT
4229,DOG
4230,CAT
4231,DOG
4232,CAT
4233,CAT
4234,DOG
4235,DOG
4236,DOG
4237,DOG
4238,DOG
4239,DOG
4240,DOG
4241,DOG
4242,DOG
4243,CAT
4244,DOG
4245,DOG
4246,DOG
4247,CAT
4248,DOG
4249,DOG
4250,CAT
4251,DOG
4252,DOG
4253,DOG
4254,DOG
4255,DOG
4256,DOG
4257,DOG
4258,DOG
4259,DOG
4260,DOG
4261,DOG
4262,DOG
4263,CAT
4264,DOG
4265,DOG
4266,CAT
4267,CAT
4268,CAT
4269,DOG
4270,DOG
4271,DOG
4272,DOG
4273,DOG
4274,DOG
4275,DOG
4276,DOG
4277,DOG
4278,DOG
4279,CAT
4280,DOG
4281,CAT
4282,DOG
4283,CAT
4284,DOG
4285,CAT
4286,CAT
4287,DOG
4288,DOG
4289,DOG
4290,DOG
4291,DOG
4292,DOG
4293,DOG
4294,DOG
4295,DOG
4296,CAT
4297,DOG
4298,DOG
4299,DOG
4300,DOG
4301,DOG
4302,DOG
4303,DOG
4304,DOG
4305,DOG
4306,DOG
4307,DOG
4308,DOG
4309,DOG
4310,DOG
4311,DOG
4312,DOG
4313,DOG
4314,DOG
4315,DOG
4316,CAT
4317,CAT
4318,CAT
4319,DOG
4320,DOG
4321,CAT
4322,DOG
4323,CAT
4324,DOG
4325,DOG
4326,CAT
4327,DOG
4328,
4329,DOG
4330,DOG
4331,DOG
4332,DOG
4333,DOG
4334,CAT
4335,DOG
4336,DOG
4337,DOG
4338,DOG
4339,DOG
4340,DOG
4341,DOG
4342,DOG
4343,DOG
4344,DOG
4345,DOG
4346,DOG
4347,DOG
4348,DOG
4349,DOG
4350,DOG
4351,DOG
4352,DOG
4353,DOG
4354,DOG
4355,CAT
4356,DOG
4357,CAT
4358,DOG
4359,DOG
4360,DOG
4361,DOG
4362,DOG
4363,DOG
4364,DOG
4365,DOG
4366,CAT
4367,DOG
4368,DOG
4369,DOG
4370,DOG
4371,DOG
4372,DOG
4373,CAT
4374,DOG
4375,DOG
4376,DOG
4377,CAT
4378,DOG
4379,DOG
4380,CAT
4381,DOG
4382,DOG
4383,DOG
4384,CAT
4385,DOG
4386,DOG
4387,DOG
4388,DOG
4389,DOG
4390,DOG
4391,DOG
4392,DOG
4393,DOG
4394,CAT
4395,DOG
4396,DOG
4397,CAT
4398,DOG
4399,DOG
4400,DOG
4401,DOG
4402,DOG
4403,CAT
4404,DOG
4405,DOG
4406,DOG
4407,DOG
4408,DOG
4409,CAT
4410,DOG
4411,CAT
4412,CAT
4413,CAT
4414,DOG
4415,DOG
4416,DOG
4417,DOG
4418,DOG
4419,CAT
4420,DOG
4421,DOG
4422,DOG
4423,DOG
4424,DOG
4425,DOG
4426,CAT
4427,CAT
4428,CAT
4429,CAT
4430,DOG
4431,DOG
4432,DOG
4433,DOG
4434,RABBIT
4435,DOG
4436,CAT
4437,CAT
4438,CAT
4439,CAT
4440,CAT
4441,DOG
4442,DOG
4443,CAT
4444,DOG
4445,CAT
4446,DOG
4447,DOG
4448,DOG
4449,DOG
4450,DOG
4451,DOG
4452,DOG
4453,DOG
4454,DOG
4455,CAT
4456,DOG
4457,DOG
4458,DOG
4459,DOG
4460,DOG
4461,DOG
4462,DOG
4463,DOG
4464,DOG
4465,CAT
4466,CAT
4467,DOG
4468,DOG
4469,DOG
4470,CAT
4471,DOG
4472,DOG
4473,DOG
4474,DOG
4475,DOG
4476,DOG
4477,DOG
4478,DOG
4479,DOG
4480,DOG
4481,DOG
4482,DOG
4483,DOG
4484,CAT
4485,DOG
4486,CAT
4487,DOG
4488,DOG
4489,DOG
4490,DOG
4491,DOG
4492,DOG
4493,DOG
4494,DOG
4495,DOG
4496,DOG
4497,DOG
4498,CAT
4499,DOG
4500,DOG
4501,DOG
4502,DOG
4503,DOG
4504,CAT
4505,DOG
4506,DOG
4507,CAT
4508,DOG
4509,DOG
4510,DOG
4511,DOG
4512,CAT
4513,CAT
4514,DOG
4515,DOG
4516,CAT
4517,DOG
4518,DOG
4519,DOG
4520,DOG
4521,DOG
4522,DOG
4523,DOG
4524,DOG
4525,DOG
4526,DOG
4527,DOG
4528,CAT
4529,DOG
4530,CAT
4531,DOG
4532,DOG
4533,DOG
4534,DOG
4535,DOG
4536,DOG
4537,DOG
4538,DOG
4539,DOG
4540,DOG
4541,DOG
4542,DOG
4543,CAT
4544,CAT
4545,DOG
4546,DOG
4547,DOG
4548,DOG
4549,DOG
4550,DOG
4551,DOG
4552,DOG
4553,DOG
4554,DOG
4555,DOG
4556,DOG
4557,DOG
4558,DOG
4559,CAT
4560,DOG
4561,DOG
4562,CAT
4563,DOG
4564,CAT
4565,DOG
4566,DOG
4567,DOG
4568,DOG
4569,CAT
4570,DOG
4571,DOG
4572,CAT
4573,DOG
4574,DOG
4575,DOG
4576,DOG
4577,CAT
4578,CAT
4579,DOG
4580,DOG
4581,DOG
4582,DOG
4583,DOG
4584,DOG
4585,DOG
4586,DOG
4587,DOG
4588,DOG
4589,DOG
4590,CAT
4591,DOG
4592,DOG
4593,DOG
4594,DOG
4595,DOG
4596,CAT
4597,CAT
4598,DOG
4599,CAT
4600,CAT
4601,DOG
4602,DOG
4603,DOG
4604,DOG
4605,DOG
4606,DOG
4607,DOG
4608,DOG
4609,DOG
4610,DOG
4611,DOG
4612,DOG
4613,DOG
4614,DOG
4615,DOG
4616,DOG
4617,DOG
4618,CAT
4619,DOG
4620,DOG
4621,DOG
4622,CAT
4623,DOG
4624,CAT
4625,DOG
4626,DOG
4627,CAT
4628,DOG
4629,DOG
4630,DOG
4631,DOG
4632,DOG
4633,DOG
4634,DOG
4635,DOG
4636,DOG
4637,DOG
4638,CAT
4639,CAT
4640,DOG
4641,DOG
4642,DOG
4643,DOG
4644,CAT
4645,DOG
4646,DOG
4647,DOG
4648,DOG
4649,DOG
4650,CAT
4651,DOG
4652,DOG
4653,
4654,DOG
4655,DOG
4656,CAT
4657,DOG
4658,BAT
4659,DOG
4660,DOG
4661,DOG
4662,DOG
4663,DOG
4664,BAT
4665,BAT
4666,BAT
4667,DOG
4668,DOG
4669,CAT
4670,DOG
4671,DOG
4672,DOG
4673,DOG
4674,DOG
4675,DOG
4676,DOG
4677,DOG
4678,CAT
4679,DOG
4680,DOG
4681,CAT
4682,DOG
4683,DOG
4684,BAT
4685,DOG
4686,DOG
4687,DOG
4688,CAT
4689,DOG
4690,CAT
4691,CAT
4692,DOG
4693,DOG
4694,DOG
4695,CAT
4696,DOG
4697,DOG
4698,DOG
4699,CAT
4700,
4701,DOG
4702,DOG
4703,DOG
4704,DOG
4705,DOG
4706,DOG
4707,DOG
4708,DOG
4709,DOG
4710,DOG
4711,CAT
4712,DOG
4713,DOG
4714,DOG
4715,DOG
4716,DOG
4717,CAT
4718,DOG
4719,DOG
4720,DOG
4721,DOG
4722,DOG
4723,DOG
4724,DOG
4725,DOG
4726,CAT
4727,DOG
4728,DOG
4729,DOG
4730,DOG
4731,DOG
4732,DOG
4733,DOG
4734,DOG
4735,DOG
4736,DOG
4737,DOG
4738,DOG
4739,DOG
4740,DOG
4741,DOG
4742,DOG
4743,DOG
4744,DOG
4745,DOG
4746,DOG
4747,CAT
4748,CAT
4749,DOG
4750,DOG
4751,DOG
4752,DOG
4753,CAT
4754,DOG
4755,DOG
4756,DOG
4757,DOG
4758,DOG
4759,DOG
4760,DOG
4761,DOG
4762,DOG
4763,DOG
4764,
4765,CAT
4766,DOG
4767,DOG
4768,CAT
4769,DOG
4770,CAT
4771,CAT
4772,DOG
4773,DOG
4774,DOG
4775,CAT
4776,DOG
4777,DOG
4778,DOG
4779,DOG
4780,DOG
4781,DOG
4782,DOG
4783,DOG
4784,DOG
4785,DOG
4786,DOG
4787,DOG
4788,DOG
4789,DOG
4790,DOG
4791,CAT
4792,DOG
4793,DOG
4794,CAT
4795,DOG
4796,DOG
4797,DOG
4798,DOG
4799,CAT
4800,DOG
4801,DOG
4802,DOG
4803,CAT
4804,DOG
4805,DOG
4806,DOG
4807,DOG
4808,DOG
4809,DOG
4810,DOG
4811,DOG
4812,CAT
4813,DOG
4814,DOG
4815,DOG
4816,CAT
4817,DOG
4818,DOG
4819,DOG
4820,CAT
4821,DOG
4822,CAT
4823,DOG
4824,DOG
4825,DOG
4826,DOG
4827,DOG
4828,CAT
4829,DOG
4830,DOG
4831,DOG
4832,DOG
4833,DOG
4834,DOG
4835,DOG
4836,DOG
4837,DOG
4838,DOG
4839,DOG
4840,DOG
4841,CAT
4842,DOG
4843,DOG
4844,DOG
4845,DOG
4846,DOG
4847,RACCOON
4848,DOG
4849,DOG
4850,CAT
4851,DOG
4852,DOG
4853,DOG
4854,DOG
4855,DOG
4856,DOG
4857,DOG
4858,DOG
4859,DOG
4860,DOG
4861,CAT
4862,DOG
4863,DOG
4864,DOG
4865,DOG
4866,DOG
4867,DOG
4868,DOG
4869,DOG
4870,DOG
4871,DOG
4872,DOG
4873,DOG
4874,DOG
4875,CAT
4876,DOG
4877,DOG
4878,DOG
4879,DOG
4880,DOG
4881,DOG
4882,CAT
4883,CAT
4884,DOG
4885,DOG
4886,CAT
4887,DOG
4888,DOG
4889,DOG
4890,DOG
4891,DOG
4892,DOG
4893,DOG
4894,DOG
4895,DOG
4896,DOG
4897,DOG
4898,DOG
4899,DOG
4900,DOG
4901,DOG
4902,DOG
4903,DOG
4904,DOG
4905,DOG
4906,DOG
4907,DOG
4908,DOG
4909,DOG
4910,
4911,DOG
4912,DOG
4913,DOG
4914,DOG
4915,DOG
4916,CAT
4917,DOG
4918,CAT
4919,DOG
4920,DOG
4921,DOG
4922,DOG
4923,DOG
4924,DOG
4925,DOG
4926,CAT
4927,DOG
4928,DOG
4929,DOG
4930,DOG
4931,DOG
4932,DOG
4933,DOG
4934,DOG
4935,DOG
4936,DOG
4937,DOG
4938,DOG
4939,DOG
4940,DOG
4941,CAT
4942,DOG
4943,CAT
4944,DOG
4945,DOG
4946,DOG
4947,DOG
4948,CAT
4949,DOG
4950,CAT
4951,CAT
4952,DOG
4953,DOG
4954,CAT
4955,DOG
4956,DOG
4957,DOG
4958,DOG
4959,DOG
4960,DOG
4961,DOG
4962,CAT
4963,DOG
4964,CAT
4965,DOG
4966,DOG
4967,DOG
4968,DOG
4969,DOG
4970,
4971,DOG
4972,DOG
4973,DOG
4974,CAT
4975,CAT
4976,CAT
4977,DOG
4978,DOG
4979,DOG
4980,DOG
4981,DOG
4982,DOG
4983,DOG
4984,DOG
4985,DOG
4986,DOG
4987,DOG
4988,CAT
4989,DOG
4990,DOG
4991,CAT
4992,DOG
4993,DOG
4994,DOG
4995,CAT
4996,CAT
4997,DOG
4998,DOG
4999,DOG
5000,DOG
5001,CAT
5002,DOG
5003,DOG
5004,CAT
5005,DOG
5006,DOG
5007,CAT
5008,DOG
5009,DOG
5010,DOG
5011,DOG
5012,DOG
5013,DOG
5014,DOG
5015,CAT
5016,DOG
5017,DOG
5018,CAT
5019,DOG
5020,DOG
5021,CAT
5022,DOG
5023,CAT
5024,DOG
5025,DOG
5026,DOG
5027,DOG
5028,DOG
5029,CAT
5030,CAT
5031,DOG
5032,DOG
5033,CAT
5034,CAT
5035,DOG
5036,CAT
5037,DOG
5038,DOG
5039,DOG
5040,DOG
5041,DOG
5042,CAT
5043,DOG
5044,DOG
5045,DOG
5046,DOG
5047,DOG
5048,CAT
5049,DOG
5050,DOG
5051,DOG
5052,CAT
5053,DOG
5054,DOG
5055,CAT
5056,DOG
5057,DOG
5058,DOG
5059,DOG
5060,DOG
5061,DOG
5062,DOG
5063,DOG
5064,DOG
5065,DOG
5066,DOG
5067,DOG
5068,DOG
5069,DOG
5070,DOG
5071,DOG
5072,DOG
5073,DOG
5074,DOG
5075,DOG
5076,DOG
5077,CAT
5078,DOG
5079,DOG
5080,DOG
5081,DOG
5082,DOG
5083,DOG
5084,DOG
5085,CAT
5086,DOG
5087,DOG
5088,CAT
5089,DOG
5090,DOG
5091,DOG
5092,DOG
5093,DOG
5094,DOG
5095,DOG
5096,DOG
5097,DOG
5098,CAT
5099,DOG
5100,DOG
5101,DOG
5102,DOG
5103,CAT
5104,DOG
5105,DOG
5106,DOG
5107,DOG
5108,DOG
5109,DOG
5110,DOG
5111,DOG
5112,DOG
5113,DOG
5114,DOG
5115,CAT
5116,CAT
5117,DOG
5118,CAT
5119,DOG
5120,CAT
5121,CAT
5122,CAT
5123,DOG
5124,DOG
5125,DOG
5126,DOG
5127,DOG
5128,DOG
5129,DOG
5130,DOG
5131,CAT
5132,DOG
5133,DOG
5134,CAT
5135,DOG
5136,DOG
5137,DOG
5138,DOG
5139,DOG
5140,DOG
5141,
5142,DOG
5143,DOG
5144,DOG
5145,DOG
5146,DOG
5147,DOG
5148,DOG
5149,CAT
5150,DOG
5151,DOG
5152,DOG
5153,DOG
5154,DOG
5155,DOG
5156,CAT
5157,DOG
5158,DOG
5159,DOG
5160,DOG
5161,CAT
5162,DOG
5163,DOG
5164,DOG
5165,CAT
5166,DOG
5167,DOG
5168,CAT
5169,DOG
5170,
5171,DOG
5172,DOG
5173,DOG
5174,DOG
5175,DOG
5176,DOG
5177,DOG
5178,DOG
5179,DOG
5180,DOG
5181,DOG
5182,DOG
5183,CAT
5184,DOG
5185,DOG
5186,CAT
5187,DOG
5188,CAT
5189,DOG
5190,DOG
5191,DOG
5192,DOG
5193,DOG
5194,DOG
5195,DOG
5196,DOG
5197,CAT
5198,DOG
5199,DOG
5200,DOG
5201,DOG
5202,DOG
5203,CAT
5204,
5205,DOG
5206,DOG
5207,DOG
5208,CAT
5209,DOG
5210,CAT
5211,DOG
5212,DOG
5213,DOG
5214,CAT
5215,DOG
5216,DOG
5217,CAT
5218,DOG
5219,DOG
5220,DOG
5221,DOG
5222,
5223,DOG
5224,DOG
5225,DOG
5226,DOG
5227,DOG
5228,DOG
5229,DOG
5230,DOG
5231,CAT
5232,DOG
5233,DOG
5234,DOG
5235,DOG
5236,DOG
5237,CAT
5238,DOG
5239,DOG
5240,DOG
5241,DOG
5242,CAT
5243,DOG
5244,DOG
5245,DOG
5246,DOG
5247,DOG
5248,DOG
5249,DOG
5250,DOG
5251,DOG
5252,DOG
5253,CAT
5254,DOG
5255,DOG
5256,DOG
5257,DOG
5258,CAT
5259,DOG
5260,DOG
5261,DOG
5262,DOG
5263,DOG
5264,CAT
5265,DOG
5266,CAT
5267,DOG
5268,DOG
5269,DOG
5270,DOG
5271,DOG
5272,DOG
5273,DOG
5274,DOG
5275,DOG
5276,
5277,DOG
5278,DOG
5279,DOG
5280,DOG
5281,CAT
5282,DOG
5283,DOG
5284,CAT
5285,DOG
5286,DOG
5287,DOG
5288,DOG
5289,DOG
5290,DOG
5291,CAT
5292,DOG
5293,DOG
5294,DOG
5295,DOG
5296,DOG
5297,DOG
5298,DOG
5299,
5300,DOG
5301,DOG
5302,DOG
5303,DOG
5304,DOG
5305,DOG
5306,DOG
5307,DOG
5308,CAT
5309,CAT
5310,DOG
5311,DOG
5312,DOG
5313,DOG
5314,DOG
5315,DOG
5316,CAT
5317,DOG
5318,DOG
5319,DOG
5320,DOG
5321,DOG
5322,DOG
5323,DOG
5324,DOG
5325,DOG
5326,DOG
5327,DOG
5328,DOG
5329,DOG
5330,DOG
5331,DOG
5332,DOG
5333,DOG
5334,DOG
5335,DOG
5336,DOG
5337,CAT
5338,DOG
5339,CAT
5340,CAT
5341,DOG
5342,DOG
5343,DOG
5344,CAT
5345,CAT
5346,CAT
5347,DOG
5348,DOG
5349,DOG
5350,DOG
5351,CAT
5352,DOG
5353,DOG
5354,DOG
5355,CAT
5356,CAT
5357,CAT
5358,DOG
5359,
5360,DOG
5361,DOG
5362,DOG
5363,DOG
5364,
5365,DOG
5366,DOG
5367,DOG
5368,DOG
5369,CAT
5370,DOG
5371,DOG
5372,DOG
5373,DOG
5374,DOG
5375,DOG
5376,CAT
5377,DOG
5378,DOG
5379,CAT
5380,DOG
5381,DOG
5382,DOG
5383,DOG
5384,DOG
5385,CAT
5386,DOG
5387,DOG
5388,DOG
5389,DOG
5390,DOG
5391,CAT
5392,
5393,DOG
5394,DOG
5395,DOG
5396,DOG
5397,DOG
5398,CAT
5399,CAT
5400,DOG
5401,DOG
5402,DOG
5403,DOG
5404,DOG
5405,DOG
5406,DOG
5407,DOG
5408,DOG
5409,DOG
5410,DOG
5411,DOG
5412,DOG
5413,DOG
5414,DOG
5415,DOG
5416,DOG
5417,DOG
5418,CAT
5419,CAT
5420,CAT
5421,DOG
5422,DOG
5423,DOG
5424,DOG
5425,DOG
5426,DOG
5427,DOG
5428,DOG
5429,DOG
5430,DOG
5431,
5432,CAT
5433,DOG
5434,DOG
5435,DOG
5436,DOG
5437,DOG
5438,DOG
5439,CAT
5440,CAT
5441,DOG
5442,CAT
5443,DOG
5444,DOG
5445,DOG
5446,DOG
5447,DOG
5448,DOG
5449,CAT
5450,CAT
5451,DOG
5452,DOG
5453,DOG
5454,CAT
5455,DOG
5456,CAT
5457,DOG
5458,DOG
5459,DOG
5460,DOG
5461,DOG
5462,DOG
5463,BAT
5464,DOG
5465,DOG
5466,DOG
5467,DOG
5468,DOG
5469,DOG
5470,DOG
5471,DOG
5472,DOG
5473,DOG
5474,DOG
5475,DOG
5476,DOG
5477,DOG
5478,DOG
5479,DOG
5480,
5481,DOG
5482,CAT
5483,DOG
5484,DOG
5485,DOG
5486,CAT
5487,DOG
5488,DOG
5489,DOG
5490,DOG
5491,DOG
5492,DOG
5493,DOG
5494,DOG
5495,DOG
5496,CAT
5497,DOG
5498,DOG
5499,DOG
5500,DOG
5501,DOG
5502,DOG
5503,DOG
5504,DOG
5505,DOG
5506,DOG
5507,CAT
5508,DOG
5509,
5510,CAT
5511,CAT
5512,DOG
5513,DOG
5514,DOG
5515,DOG
5516,CAT
5517,CAT
5518,CAT
5519,DOG
5520,DOG
5521,DOG
5522,CAT
5523,DOG
5524,DOG
5525,DOG
5526,DOG
5527,DOG
5528,DOG
5529,DOG
5530,DOG
5531,DOG
5532,DOG
5533,DOG
5534,DOG
5535,DOG
5536,DOG
5537,CAT
5538,
5539,DOG
5540,DOG
5541,DOG
5542,DOG
5543,DOG
5544,DOG
5545,DOG
5546,DOG
5547,DOG
5548,DOG
5549,
5550,CAT
5551,DOG
5552,DOG
5553,DOG
5554,DOG
5555,DOG
5556,DOG
5557,DOG
5558,DOG
5559,DOG
5560,DOG
5561,DOG
5562,DOG
5563,DOG
5564,DOG
5565,DOG
5566,DOG
5567,CAT
5568,DOG
5569,DOG
5570,DOG
5571,CAT
5572,CAT
5573,DOG
5574,DOG
5575,DOG
5576,DOG
5577,CAT
5578,DOG
5579,DOG
5580,DOG
5581,DOG
5582,DOG
5583,DOG
5584,CAT
5585,CAT
5586,
5587,DOG
5588,DOG
5589,DOG
5590,DOG
5591,DOG
5592,DOG
5593,DOG
5594,DOG
5595,DOG
5596,DOG
5597,CAT
5598,DOG
5599,DOG
5600,CAT
5601,DOG
5602,DOG
5603,
5604,DOG
5605,DOG
5606,DOG
5607,DOG
5608,DOG
5609,CAT
5610,DOG
5611,DOG
5612,DOG
5613,DOG
5614,DOG
5615,DOG
5616,
5617,DOG
5618,DOG
5619,DOG
5620,DOG
5621,DOG
5622,DOG
5623,DOG
5624,DOG
5625,DOG
5626,DOG
5627,DOG
5628,DOG
5629,CAT
5630,DOG
5631,CAT
5632,DOG
5633,CAT
5634,DOG
5635,DOG
5636,DOG
5637,DOG
5638,CAT
5639,DOG
5640,DOG
5641,DOG
5642,DOG
5643,DOG
5644,DOG
5645,DOG
5646,DOG
5647,DOG
5648,DOG
5649,DOG
5650,
5651,DOG
5652,DOG
5653,CAT
5654,DOG
5655,DOG
5656,DOG
5657,DOG
5658,DOG
5659,CAT
5660,CAT
5661,DOG
5662,DOG
5663,DOG
5664,DOG
5665,DOG
5666,DOG
5667,DOG
5668,DOG
5669,DOG
5670,DOG
5671,DOG
5672,CAT
5673,DOG
5674,DOG
5675,DOG
5676,DOG
5677,DOG
5678,DOG
5679,CAT
5680,DOG
5681,CAT
5682,DOG
5683,DOG
5684,DOG
5685,DOG
5686,DOG
5687,CAT
5688,DOG
5689,CAT
5690,DOG
5691,DOG
5692,DOG
5693,DOG
5694,CAT
5695,CAT
5696,DOG
5697,CAT
5698,DOG
5699,DOG
5700,DOG
5701,DOG
5702,CAT
5703,CAT
5704,CAT
5705,DOG
5706,
5707,DOG
5708,DOG
5709,CAT
5710,DOG
5711,CAT
5712,DOG
5713,CAT
5714,DOG
5715,CAT
5716,DOG
5717,DOG
5718,DOG
5719,DOG
5720,CAT
5721,CAT
5722,DOG
5723,DOG
5724,DOG
5725,DOG
5726,CAT
5727,DOG
5728,DOG
5729,CAT
5730,DOG
5731,DOG
5732,DOG
5733,CAT
5734,DOG
5735,DOG
5736,DOG
5737,DOG
5738,DOG
5739,DOG
5740,CAT
5741,DOG
5742,DOG
5743,DOG
5744,CAT
5745,DOG
5746,DOG
5747,DOG
5748,DOG
5749,DOG
5750,DOG
5751,DOG
5752,CAT
5753,DOG
5754,CAT
5755,DOG
5756,CAT
5757,DOG
5758,DOG
5759,DOG
5760,DOG
5761,DOG
5762,DOG
5763,DOG
5764,DOG
5765,DOG
5766,DOG
5767,DOG
5768,CAT
5769,DOG
5770,DOG
5771,
5772,DOG
5773,RACCOON
5774,DOG
5775,DOG
5776,DOG
5777,DOG
5778,DOG
5779,DOG
5780,DOG
5781,DOG
5782,DOG
5783,DOG
5784,DOG
5785,DOG
5786,DOG
5787,DOG
5788,DOG
5789,DOG
5790,DOG
5791,DOG
5792,DOG
5793,DOG
5794,DOG
5795,CAT
5796,DOG
5797,DOG
5798,DOG
5799,DOG
5800,DOG
5801,DOG
5802,CAT
5803,CAT
5804,CAT
5805,DOG
5806,DOG
5807,CAT
5808,CAT
5809,DOG
5810,DOG
5811,DOG
5812,DOG
5813,CAT
5814,DOG
5815,CAT
5816,DOG
5817,DOG
5818,CAT
5819,DOG
5820,DOG
5821,DOG
5822,DOG
5823,DOG
5824,CAT
5825,DOG
5826,DOG
5827,DOG
5828,DOG
5829,DOG
5830,DOG
5831,DOG
5832,DOG
5833,DOG
5834,CAT
5835,BAT
5836,BAT
5837,DOG
5838,DOG
5839,DOG
5840,DOG
5841,DOG
5842,DOG
5843,DOG
5844,DOG
5845,BAT
5846,DOG
5847,
5848,DOG
5849,CAT
5850,DOG
5851,CAT
5852,DOG
5853,DOG
5854,CAT
5855,DOG
5856,DOG
5857,DOG
5858,CAT
5859,CAT
5860,DOG
5861,DOG
5862,DOG
5863,DOG
5864,DOG
5865,DOG
5866,DOG
5867,DOG
5868,DOG
5869,DOG
5870,DOG
5871,DOG
5872,DOG
5873,DOG
5874,DOG
5875,DOG
5876,CAT
5877,DOG
5878,CAT
5879,DOG
5880,DOG
5881,DOG
5882,DOG
5883,DOG
5884,DOG
5885,DOG
5886,DOG
5887,DOG
5888,DOG
5889,DOG
5890,DOG
5891,DOG
5892,DOG
5893,CAT
5894,CAT
5895,DOG
5896,DOG
5897,DOG
5898,DOG
5899,DOG
5900,DOG
5901,CAT
5902,DOG
5903,DOG
5904,DOG
5905,DOG
5906,DOG
5907,DOG
5908,DOG
5909,DOG
5910,CAT
5911,DOG
5912,CAT
5913,CAT
5914,CAT
5915,CAT
5916,DOG
5917,DOG
5918,
5919,DOG
5920,DOG
5921,DOG
5922,DOG
5923,DOG
5924,CAT
5925,DOG
5926,CAT
5927,DOG
5928,CAT
5929,DOG
5930,DOG
5931,DOG
5932,DOG
5933,DOG
5934,DOG
5935,DOG
5936,DOG
5937,DOG
5938,DOG
5939,CAT
5940,DOG
5941,DOG
5942,DOG
5943,DOG
5944,DOG
5945,DOG
5946,DOG
5947,DOG
5948,DOG
5949,DOG
5950,DOG
5951,CAT
5952,DOG
5953,CAT
5954,CAT
5955,RACCOON
5956,DOG
5957,CAT
5958,DOG
5959,DOG
5960,DOG
5961,DOG
5962,DOG
5963,CAT
5964,DOG
5965,DOG
5966,DOG
5967,DOG
5968,DOG
5969,DOG
5970,DOG
5971,DOG
5972,DOG
5973,DOG
5974,DOG
5975,DOG
5976,DOG
5977,DOG
5978,DOG
5979,DOG
5980,DOG
5981,CAT
5982,DOG
5983,DOG
5984,DOG
5985,CAT
5986,DOG
5987,DOG
5988,DOG
5989,DOG
5990,DOG
5991,DOG
5992,CAT
5993,DOG
5994,DOG
5995,CAT
5996,DOG
5997,CAT
5998,CAT
5999,DOG
6000,DOG
6001,DOG
6002,DOG
6003,CAT
6004,DOG
6005,DOG
6006,CAT
6007,DOG
6008,DOG
6009,DOG
6010,DOG
6011,DOG
6012,DOG
6013,CAT
6014,DOG
6015,DOG
6016,CAT
6017,DOG
6018,DOG
6019,DOG
6020,DOG
6021,DOG
6022,DOG
6023,DOG
6024,DOG
6025,DOG
6026,DOG
6027,DOG
6028,CAT
6029,DOG
6030,DOG
6031,DOG
6032,CAT
6033,DOG
6034,DOG
6035,DOG
6036,DOG
6037,DOG
6038,DOG
6039,DOG
6040,DOG
6041,DOG
6042,DOG
6043,DOG
6044,DOG
6045,DOG
6046,DOG
6047,DOG
6048,DOG
6049,CAT
6050,DOG
6051,DOG
6052,CAT
6053,DOG
6054,DOG
6055,DOG
6056,DOG
6057,DOG
6058,DOG
6059,
6060,DOG
6061,DOG
6062,DOG
6063,DOG
6064,DOG
6065,DOG
6066,DOG
6067,DOG
6068,DOG
6069,DOG
6070,DOG
6071,CAT
6072,DOG
6073,DOG
6074,DOG
6075,DOG
6076,DOG
6077,DOG
6078,DOG
6079,DOG
6080,DOG
6081,CAT
6082,DOG
6083,DOG
6084,CAT
6085,DOG
6086,DOG
6087,DOG
6088,DOG
6089,DOG
6090,DOG
6091,DOG
6092,DOG
6093,CAT
6094,DOG
6095,DOG
6096,DOG
6097,CAT
6098,CAT
6099,DOG
6100,DOG
6101,DOG
6102,DOG
6103,DOG
6104,DOG
6105,DOG
6106,DOG
6107,DOG
6108,DOG
6109,CAT
6110,DOG
6111,DOG
6112,DOG
6113,DOG
6114,DOG
6115,DOG
6116,DOG
6117,DOG
6118,CAT
6119,DOG
6120,DOG
6121,DOG
6122,DOG
6123,DOG
6124,DOG
6125,DOG
6126,DOG
6127,DOG
6128,DOG
6129,RACCOON
6130,DOG
6131,DOG
6132,DOG
6133,DOG
6134,DOG
6135,DOG
6136,DOG
6137,DOG
6138,DOG
6139,CAT
6140,CAT
6141,DOG
6142,CAT
6143,DOG
6144,CAT
6145,DOG
6146,DOG
6147,DOG
6148,DOG
6149,DOG
6150,DOG
6151,DOG
6152,DOG
6153,DOG
6154,DOG
6155,
6156,DOG
6157,DOG
